,TRY,CHF,SEK,RUB,NZL,NOK,MXN,JPY,GBP,EUR,CNH,CLP,CAD,ARB,AUD,ZAR,USD,BRL
2014-04-19,2.128222,0.882855,6.600348,35.414205,,5.992181,13.036635,102.437011,0.595569,0.724008,,546.471184,1.100782,,1.071604,10.485809,,2.233637
2014-04-20,2.128222,0.882855,6.600348,35.414205,,5.992181,13.036635,102.437011,0.595569,0.724008,,546.471184,1.100782,,1.071604,10.485809,,2.233637
2014-04-21,2.129135,0.88317,6.597177,35.450525,,5.981397,13.043214,102.547231,0.595729,0.723851,,546.352515,1.102063,,1.071227,10.506551,,2.228882
2014-04-22,2.131714,0.884958,6.608409,35.644219,,5.993041,13.018775,102.653135,0.595361,0.7249,,547.144618,1.101631,,1.070533,10.499311,,2.23639
2014-04-23,2.14113,0.884504,6.584359,35.572484,,5.985735,13.047719,102.597393,0.59428,0.724113,,547.884866,1.102534,,1.066908,10.539826,,2.23664
2014-04-24,2.150734,0.883204,6.569361,35.648889,,5.988784,13.066864,102.474853,0.595774,0.723641,,554.593675,1.102902,,1.076272,10.580071,,2.217888
2014-04-25,2.134398,0.881651,6.566729,35.716527,,5.990602,13.090804,102.29974,0.594853,0.722961,,552.079237,1.10201,,1.078441,10.614372,,2.209225
2014-04-26,2.134398,0.881651,6.566729,35.716527,,5.990602,13.090804,102.29974,0.594853,0.722961,,552.079237,1.10201,,1.078441,10.614372,,2.209225
2014-04-27,2.134398,0.881651,6.566729,35.716527,,5.990602,13.090804,102.29974,0.594853,0.722961,,552.079237,1.10201,,1.078441,10.614372,,2.209225
2014-04-28,2.134961,0.880644,6.57821,35.994654,,6.004263,13.12817,102.085109,0.594899,0.722491,,549.612745,1.103172,,1.078174,10.655588,,2.236616
2014-04-29,2.127265,0.88017,6.544359,35.78806,,5.999062,13.119974,102.498376,0.594745,0.721865,,551.170866,1.102216,,1.080344,10.613441,,2.220313
2014-04-30,2.121616,0.883234,6.556971,35.571232,,6.003692,13.097437,102.554655,0.594325,0.723903,,551.289272,1.095193,,1.078326,10.54814,,2.23288
2014-05-01,2.112121,0.88002,6.493691,35.591968,,5.942678,13.07542,102.212849,0.592545,0.721033,,550.783041,1.096402,,1.077006,10.507967,,2.22763
2014-05-02,2.1054,0.879028,6.50912,35.566578,,5.943984,13.037056,102.257227,0.59181,0.720929,,550.703626,1.096244,,1.077932,10.481436,,2.230409
2014-05-03,2.1054,0.879028,6.50912,35.566578,,5.943984,13.037056,102.257227,0.59181,0.720929,,550.703626,1.096244,,1.077932,10.481436,,2.230409
2014-05-04,2.1054,0.879028,6.50912,35.566578,,5.943984,13.037056,102.257227,0.59181,0.720929,,550.703626,1.096244,,1.077932,10.481436,,2.230409
2014-05-05,2.103294,0.877532,6.504073,35.845527,,5.931089,12.987313,102.18554,0.592374,0.720825,,554.44028,1.097383,,1.077993,10.455922,,2.21704
2014-05-06,2.09866,0.877703,6.548069,35.642981,,5.951571,13.040285,102.128856,0.592678,0.720669,,553.058518,1.095849,,1.077112,10.531349,,2.242073
2014-05-07,2.088292,0.874022,6.493934,35.436724,,5.917881,13.029144,101.684732,0.588974,0.717824,,558.154476,1.088795,,1.069055,10.486541,,2.226689
2014-05-08,2.08029,0.876078,6.496981,34.893473,,5.907346,12.960466,101.855233,0.589635,0.718804,,557.670357,1.089635,,1.072312,10.451768,,2.213988
2014-05-09,2.075628,0.879876,6.523982,35.015313,,5.895261,12.941563,101.586247,0.590364,0.722335,,558.808148,1.082924,,1.067177,10.334441,,2.213016
2014-05-10,2.075628,0.879876,6.523982,35.015313,,5.895261,12.941563,101.586247,0.590364,0.722335,,558.808148,1.082924,,1.067177,10.334441,,2.213016
2014-05-11,2.075628,0.879876,6.523982,35.015313,,5.895261,12.941563,101.586247,0.590364,0.722335,,558.808148,1.082924,,1.067177,10.334441,,2.213016
2014-05-12,2.076448,0.886636,6.561078,35.22542,,5.905094,12.94608,101.885037,0.593053,0.726691,,547.101228,1.089746,,1.068091,10.347576,,2.20965
2014-05-13,2.080904,0.887621,6.566257,34.989823,,5.918005,12.946427,102.163989,0.592571,0.726903,,544.103366,1.0897,,1.068256,10.353784,,2.211819
2014-05-14,2.067615,0.889424,6.544858,34.773815,,5.916265,12.902553,102.210066,0.593946,0.729395,,541.319475,1.090445,,1.067615,10.308388,,2.211087
2014-05-15,2.072595,0.889213,6.554665,34.591254,,5.920627,12.889723,101.80758,0.59621,0.728863,,537.776239,1.088484,,1.066691,10.296283,,2.199125
2014-05-16,2.096967,0.890639,6.564815,34.731773,,5.943497,12.953995,101.500437,0.595436,0.729076,,539.547973,1.087416,,1.068387,10.400846,,2.215442
2014-05-17,2.096967,0.890639,6.564815,34.731773,,5.943497,12.953995,101.500437,0.595436,0.729076,,539.547973,1.087416,,1.068387,10.400846,,2.215442
2014-05-18,2.096967,0.890639,6.564815,34.731773,,5.943497,12.953995,101.500437,0.595436,0.729076,,539.547973,1.087416,,1.068387,10.400846,,2.215442
2014-05-19,2.095745,0.891921,6.557177,34.076042,,5.929359,12.897249,101.539809,0.594322,0.729767,,543.059184,1.086331,,1.067503,10.342553,,2.209954
2014-05-20,2.095158,0.891789,6.588231,34.572262,,5.930217,12.893467,101.487531,0.594575,0.729182,,542.191921,1.087064,,1.071022,10.352122,,2.202202
2014-05-21,2.111281,0.891565,6.586544,34.485114,,5.950306,12.910391,101.258027,0.593841,0.729714,,537.374489,1.090849,,1.082823,10.438923,,2.212347
2014-05-22,2.09465,0.893217,6.570311,34.261804,,5.946353,12.918872,101.41646,0.591726,0.730887,,542.077913,1.091434,,1.082444,10.378673,,2.205379
2014-05-23,2.081075,0.89439,6.589131,34.284532,,5.944778,12.877252,101.761389,0.592793,0.732386,,542.775011,1.089351,,1.083712,10.347517,,2.213124
2014-05-24,2.081075,0.89439,6.589131,34.284532,,5.944778,12.877252,101.761389,0.592793,0.732386,,542.775011,1.089351,,1.083712,10.347517,,2.213124
2014-05-25,2.081075,0.89439,6.589131,34.284532,,5.944778,12.877252,101.761389,0.592793,0.732386,,542.775011,1.089351,,1.083712,10.347517,,2.213124
2014-05-26,2.079463,0.89559,6.640766,34.140436,,5.962947,12.857877,101.959792,0.593954,0.73373,,542.211461,1.086874,,1.082104,10.308974,,2.220486
2014-05-27,2.082998,0.89466,6.617391,34.185481,,5.957073,12.864845,101.897297,0.593729,0.732547,,543.299392,1.085855,,1.08036,10.346715,,2.221009
2014-05-28,2.100829,0.896458,6.617731,34.421647,,5.950429,12.852534,101.957909,0.594706,0.733299,,544.399061,1.085209,,1.07905,10.446946,,2.234656
2014-05-29,2.098654,0.898109,6.639667,34.539837,,5.965938,12.871699,101.714118,0.598249,0.735673,,546.033988,1.08703,,1.083572,10.456044,,2.230339
2014-05-30,2.087394,0.897758,6.640206,34.601691,,5.96369,12.829989,101.70746,0.597795,0.735024,,541.21573,1.083572,,1.073723,10.409335,,2.223006
2014-05-31,2.087394,0.897758,6.640206,34.601691,,5.96369,12.829989,101.70746,0.597795,0.735024,,541.21573,1.083572,,1.073723,10.409335,,2.223006
2014-06-01,2.087394,0.897758,6.640206,34.601691,,5.96369,12.829989,101.70746,0.597795,0.735024,,541.21573,1.083572,,1.073723,10.409335,,2.223006
2014-06-02,2.095392,0.895509,6.6855,34.91334,,5.976079,12.851996,101.871148,0.596713,0.733783,,538.741561,1.084238,,1.075213,10.560097,,2.239287
2014-06-03,2.106993,0.898375,6.689757,34.939554,,5.990661,12.902861,102.411942,0.597103,0.735348,,539.969851,1.09008,,1.082359,10.677623,,2.273476
2014-06-04,2.116805,0.89663,6.679025,35.071801,,5.99956,12.940753,102.554878,0.597313,0.73416,,540.424345,1.091697,,1.07973,10.769107,,2.276411
2014-06-05,2.115334,0.896722,6.642017,34.901867,,5.998971,12.921641,102.660982,0.597177,0.735078,,540.365334,1.094016,,1.077992,10.752793,,2.274846
2014-06-06,2.09757,0.89167,6.655175,34.666667,,5.978554,12.86166,102.415459,0.594862,0.731957,,540.457473,1.092007,,1.072098,10.683941,,2.258235
2014-06-07,2.09757,0.89167,6.655175,34.666667,,5.978554,12.86166,102.415459,0.594862,0.731957,,540.457473,1.092007,,1.072098,10.683941,,2.258235
2014-06-08,2.09757,0.89167,6.655175,34.666667,,5.978554,12.86166,102.415459,0.594862,0.731957,,540.457473,1.092007,,1.072098,10.683941,,2.258235
2014-06-09,2.077329,0.893718,6.633438,34.442938,,5.94554,12.923111,102.470131,0.59525,0.732977,,540.703658,1.092868,,1.071392,10.583303,,2.245107
2014-06-10,2.085927,0.897006,6.679982,34.269698,,5.968734,13.020084,102.457147,0.595012,0.735673,,540.443611,1.090488,,1.07011,10.635842,,2.225631
2014-06-11,2.079315,0.899417,6.69212,34.283583,,5.979101,13.016912,102.296728,0.596854,0.738498,,539.703124,1.089727,,1.066982,10.702016,,2.218965
2014-06-12,2.11487,0.899313,6.694763,34.396395,,5.99771,13.005836,101.979759,0.595553,0.738716,,544.035606,1.086873,,1.065598,10.744109,,2.229667
2014-06-13,2.111693,0.897897,6.682921,34.313759,,5.982516,12.978311,101.682036,0.589598,0.737735,,543.540391,1.08543,,1.060568,10.687348,,2.226411
2014-06-14,2.111693,0.897897,6.682921,34.313759,,5.982516,12.978311,101.682036,0.589598,0.737735,,543.540391,1.08543,,1.060568,10.687348,,2.226411
2014-06-15,2.111693,0.897897,6.682921,34.313759,,5.982516,12.978311,101.682036,0.589598,0.737735,,543.540391,1.08543,,1.060568,10.687348,,2.226411
2014-06-16,2.123061,0.900059,6.645516,34.393042,,5.992244,12.997193,101.948589,0.588861,0.738662,,544.060423,1.085463,,1.064337,10.700399,,2.222116
2014-06-17,2.142668,0.896958,6.622892,34.504898,,5.984754,13.044855,101.861972,0.588864,0.73654,,544.903882,1.084628,,1.0643,10.732857,,2.2312
2014-06-18,2.149985,0.899173,6.633378,34.788603,,5.997933,13.107617,102.178181,0.589681,0.738116,,545.542516,1.086138,,1.070933,10.832374,,2.258562
2014-06-19,2.124053,0.896034,6.639173,34.308145,,6.006033,12.982047,101.883599,0.588183,0.735781,,548.610845,1.083585,,1.063645,10.67427,,2.219557
2014-06-20,2.140181,0.893836,6.696055,34.425391,,6.121593,13.020057,101.916832,0.586805,0.7347,,547.046507,1.081625,,1.063698,10.745353,,2.219381
2014-06-21,2.140181,0.893836,6.696055,34.425391,,6.121593,13.020057,101.916832,0.586805,0.7347,,547.046507,1.081625,,1.063698,10.745353,,2.219381
2014-06-22,2.140181,0.893836,6.696055,34.425391,,6.121593,13.020057,101.916832,0.586805,0.7347,,547.046507,1.081625,,1.063698,10.745353,,2.219381
2014-06-23,2.142941,0.895387,6.723755,33.615537,,6.129037,12.976753,102.051056,0.587288,0.735673,,545.930258,1.075039,,1.065254,10.662768,,2.228132
2014-06-24,2.135348,0.894354,6.695118,34.042567,,6.108293,13.021614,101.867372,0.587267,0.735186,,544.72357,1.072857,,1.061094,10.583444,,2.215189
2014-06-25,2.141482,0.893723,6.721152,33.792812,,6.109217,13.064457,101.901367,0.588858,0.73497,,542.68999,1.074452,,1.067397,10.625827,,2.221667
2014-06-26,2.131191,0.892802,6.732335,33.732849,,6.131925,13.003962,101.7903,0.588745,0.73373,,541.07418,1.072272,,1.063101,10.582435,,2.204637
2014-06-27,2.125248,0.893337,6.734592,33.660104,,6.13208,13.018952,101.630794,0.587306,0.734592,,539.905972,1.069125,,1.062808,10.636818,,2.193859
2014-06-28,2.125248,0.893337,6.734592,33.660104,,6.13208,13.018952,101.630794,0.587306,0.734592,,539.905972,1.069125,,1.062808,10.636818,,2.193859
2014-06-29,2.125248,0.893337,6.734592,33.660104,,6.13208,13.018952,101.630794,0.587306,0.734592,,539.905972,1.069125,,1.062808,10.636818,,2.193859
2014-06-30,2.123204,0.891014,6.736514,33.683744,,6.126942,12.97061,101.4292,0.586998,0.732923,,538.209469,1.066403,,1.061712,10.593081,,2.192612
2014-07-01,2.117789,0.886593,6.678399,33.958157,,6.129108,12.975318,101.274281,0.584344,0.730247,,539.395356,1.066964,,1.060391,10.627939,,2.211479
2014-07-02,2.129669,0.887362,6.685769,34.296543,,6.164242,12.934654,101.545209,0.583071,0.730941,,543.069951,1.063665,,1.053432,10.658285,,2.200205
2014-07-03,2.129349,0.889182,6.706438,34.289607,,6.174028,12.987988,101.832564,0.582656,0.73244,,542.590639,1.066579,,1.05984,10.748773,,2.222955
2014-07-04,2.127333,0.89324,6.825496,34.270096,,6.190081,12.95496,102.182219,0.58288,0.734754,,543.276267,1.063556,,1.069287,10.742763,,2.206833
2014-07-05,2.127333,0.89324,6.825496,34.270096,,6.190081,12.95496,102.182219,0.58288,0.734754,,543.276267,1.063556,,1.069287,10.742763,,2.206833
2014-07-06,2.127333,0.89324,6.825496,34.270096,,6.190081,12.95496,102.182219,0.58288,0.734754,,543.276267,1.063556,,1.069287,10.742763,,2.206833
2014-07-07,2.134015,0.894834,6.845746,34.438181,,6.187077,12.96806,102.112894,0.582941,0.735943,,538.606859,1.064984,,1.068148,10.751104,,2.211289
2014-07-08,2.128326,0.893282,6.830736,34.379024,,6.159782,13.017566,101.815376,0.583566,0.73497,,538.496987,1.068205,,1.066809,10.766574,,2.222622
2014-07-09,2.123302,0.892634,6.828229,34.173974,,6.184916,12.986414,101.446721,0.583388,0.734376,,539.059264,1.066975,,1.062422,10.669751,,2.209224
2014-07-10,2.11603,0.890786,6.790075,33.839478,,6.151506,12.965404,101.537052,0.582716,0.732977,,541.741552,1.064942,,1.06157,10.666862,,2.209192
2014-07-11,2.122602,0.892613,6.778317,33.900404,,6.169791,12.989636,101.287027,0.583756,0.735024,,543.405366,1.064829,,1.065344,10.687835,,2.217935
2014-07-12,2.122602,0.892613,6.778317,33.900404,,6.169791,12.989636,101.287027,0.583756,0.735024,,543.405366,1.064829,,1.065344,10.687835,,2.217935
2014-07-13,2.122602,0.892613,6.778317,33.900404,,6.169791,12.989636,101.287027,0.583756,0.735024,,543.405366,1.064829,,1.065344,10.687835,,2.217935
2014-07-14,2.118862,0.892311,6.793517,34.192296,,6.174728,12.982211,101.345193,0.583872,0.735078,,542.739635,1.072479,,1.065422,10.711849,,2.218392
2014-07-15,2.115989,0.891646,6.789238,34.302085,,6.179342,12.9434,101.518132,0.585156,0.734107,,543.905447,1.071575,,1.064381,10.674571,,2.207091
2014-07-16,2.123047,0.89552,6.81506,34.342175,,6.208886,12.937666,101.657825,0.583186,0.736811,,544.952844,1.075818,,1.067787,10.710728,,2.215591
2014-07-17,2.120843,0.897857,6.823577,34.38507,,6.193274,12.912712,101.616408,0.583296,0.739098,,547.276423,1.073614,,1.067332,10.679749,,2.220547
2014-07-18,2.139655,0.8977,6.833863,35.21577,,6.213403,12.987721,101.216806,0.584881,0.7397,,549.997781,1.076115,,1.069532,10.736963,,2.255196
2014-07-19,2.139655,0.8977,6.833863,35.21577,,6.213403,12.987721,101.216806,0.584881,0.7397,,549.997781,1.076115,,1.069532,10.736963,,2.255196
2014-07-20,2.139655,0.8977,6.833863,35.21577,,6.213403,12.987721,101.216806,0.584881,0.7397,,549.997781,1.076115,,1.069532,10.736963,,2.255196
2014-07-21,2.125037,0.897724,6.834171,34.285398,,6.186299,12.957434,101.33018,0.585058,0.738989,,554.228495,1.073825,,1.06407,10.655114,,2.23862
2014-07-22,2.117321,0.89776,6.844681,35.145709,,6.194352,12.967399,101.389074,0.58557,0.739262,,556.603829,1.073631,,1.067273,10.605456,,2.217861
2014-07-23,2.105732,0.902064,6.845708,34.930056,,6.186071,12.931393,101.462726,0.585833,0.742501,,554.965102,1.073656,,1.064746,10.570463,,2.210128
2014-07-24,2.090396,0.901954,6.837778,34.807027,,6.195276,12.936938,101.500409,0.586793,0.742776,,554.770853,1.072941,,1.059125,10.515413,,2.215331
2014-07-25,2.089863,0.902414,6.826662,35.025696,,6.200446,12.946899,101.752692,0.588414,0.742666,,552.909766,1.074192,,1.061567,10.521203,,2.21515
2014-07-26,2.089863,0.902414,6.826662,35.025696,,6.200446,12.946899,101.752692,0.588414,0.742666,,552.909766,1.074192,,1.061567,10.521203,,2.21515
2014-07-27,2.089863,0.902414,6.826662,35.025696,,6.200446,12.946899,101.752692,0.588414,0.742666,,552.909766,1.074192,,1.061567,10.521203,,2.21515
2014-07-28,2.093082,0.904833,6.817782,35.140144,,6.217589,12.938268,101.742498,0.5888,0.744657,,554.18125,1.080795,,1.063594,10.510462,,2.226525
2014-07-29,2.097924,0.904011,6.831907,35.522137,,6.225984,12.999405,101.816355,0.58866,0.744103,,552.922837,1.079768,,1.062505,10.562319,,2.219138
