,TRY,CHF,SEK,RUB,NZL,NOK,MXN,JPY,GBP,EUR,CNH,CLP,CAD,ARS,AUD,ZAR,USD,BRL
2020-10-28,1.440626,0.158412,1.539474,13.761632,0.639119,1.629224,3.699494,18.148774,0.133982,0.148106,1.17093,134.59195,0.231645,13.626536,0.246767,2.849269,0.174004,
2020-10-29,1.435349,0.158488,1.544833,13.650958,0.635574,1.653092,3.699239,18.102625,0.133843,0.148272,1.160894,133.579092,0.230518,13.548381,0.246186,2.837643,0.17303,
2020-10-30,1.453412,0.159836,1.540493,13.820891,0.639572,1.656814,3.689147,18.223371,0.134514,0.149141,1.165963,134.653196,0.231956,13.63945,0.247728,2.829416,0.174128,
2020-10-31,1.453412,0.159846,1.540493,13.820891,0.639572,1.656814,3.689146,18.22337,0.134514,0.149114,1.165963,134.653185,0.231956,13.639449,0.247728,2.829416,0.174128,
2020-11-01,1.455058,0.159639,1.553902,13.836388,0.639541,1.661548,3.697807,18.219838,0.134633,0.149533,1.166043,134.647476,0.231892,13.644143,0.248079,2.833096,0.174121,
2020-11-02,1.470019,0.159969,1.550619,14.022166,0.639593,1.664245,3.722726,18.240965,0.134825,0.149592,1.164753,133.682902,0.230329,13.701759,0.247008,2.822457,0.174134,
2020-11-03,1.461496,0.158483,1.532168,13.764336,0.638059,1.62854,3.669566,18.171309,0.132879,0.148119,1.159521,131.937861,0.228139,13.710987,0.242461,2.784435,0.173717,
2020-11-04,1.49108,0.161183,1.552345,13.691149,0.648496,1.649141,3.697083,18.45146,0.136422,0.150624,1.169467,133.159529,0.231914,13.942867,0.246322,2.798739,0.176557,
2020-11-05,1.523248,0.163794,1.574602,13.892671,0.664783,1.660423,3.752321,18.754038,0.137704,0.15308,1.196108,136.848194,0.23637,14.314672,0.249319,2.839161,0.180992,
2020-11-06,1.589062,0.167806,1.610967,14.433288,0.684648,1.708036,3.840059,19.267639,0.141668,0.156981,1.230428,140.079577,0.243476,14.732641,0.25682,2.905709,0.1864,
2020-11-07,1.589062,0.167806,1.610967,14.433288,0.684648,1.708036,3.84006,19.26764,0.141668,0.156977,1.230428,140.079583,0.243476,14.732642,0.25682,2.90571,0.1864,
2020-11-08,1.568967,0.167692,1.61101,14.424983,0.684608,1.705167,3.831456,19.251858,0.141594,0.156778,1.227192,140.072737,0.243142,14.713795,0.25613,2.908962,0.186391,
2020-11-09,1.500381,0.169628,1.601157,14.165214,0.681913,1.678972,3.773912,19.542124,0.141073,0.157099,1.228397,140.653326,0.241467,14.717393,0.255329,2.859198,0.185656,
2020-11-10,1.51047,0.168921,1.591984,14.146266,0.678251,1.66449,3.750674,19.437388,0.139152,0.156235,1.218701,139.343331,0.240647,14.658398,0.253495,2.883893,0.184659,
2020-11-11,1.446386,0.170091,1.601642,14.297044,0.681253,1.684756,3.798827,19.553858,0.14027,0.157482,1.22758,139.979609,0.242301,14.732081,0.254877,2.899935,0.185477,
2020-11-12,1.407917,0.1676,1.582685,14.127787,0.67293,1.680377,3.77649,19.260238,0.139661,0.155173,1.212367,139.441744,0.240811,14.566869,0.253413,2.866023,0.183211,
2020-11-13,1.40436,0.167174,1.592269,14.175324,0.672895,1.678714,3.740203,19.165801,0.138841,0.154785,1.208227,140.533199,0.240519,14.606974,0.251987,2.8397,0.183201,
2020-11-14,1.403774,0.167248,1.592251,14.161401,0.672895,1.678575,3.738335,19.169191,0.138841,0.154785,1.207658,140.533199,0.240519,14.606974,0.251987,2.840692,0.183201,
2020-11-15,1.408774,0.1671,1.588427,14.178926,0.672435,1.676348,3.734849,19.158438,0.138797,0.154655,1.20828,140.437932,0.240517,14.594086,0.251939,2.842267,0.183077,
2020-11-16,1.422329,0.168498,1.591101,14.091454,0.678201,1.673202,3.743514,19.310659,0.139933,0.155738,1.213689,141.53008,0.241509,14.764707,0.252467,2.828935,0.184645,
2020-11-17,1.446041,0.171025,1.618736,14.305827,0.689312,1.702387,3.802639,19.553861,0.141494,0.158198,1.228919,143.229994,0.245824,15.020305,0.257186,2.885785,0.18767,
2020-11-18,1.437623,0.169926,1.603683,14.158146,0.684839,1.681248,3.790612,19.359004,0.140523,0.15732,1.223456,141.386808,0.243964,14.934497,0.255374,2.879528,0.186452,
2020-11-19,1.422166,0.171699,1.621314,14.371612,0.692298,1.69779,3.809202,19.560048,0.142209,0.158769,1.239411,143.096872,0.246384,15.131638,0.259111,2.904627,0.188484,
2020-11-20,1.419286,0.169318,1.602606,14.16589,0.682701,1.676838,3.737332,19.304846,0.139901,0.156764,1.219643,142.041829,0.24338,14.933526,0.254519,2.864135,0.18587,
2020-11-21,1.419286,0.169318,1.602606,14.16589,0.682701,1.676838,3.737332,19.304847,0.139901,0.156763,1.219643,142.04183,0.243353,14.933526,0.254519,2.864135,0.18587,
2020-11-22,1.420931,0.169367,1.600501,14.162183,0.682663,1.675034,3.736229,19.29624,0.139768,0.156725,1.218392,142.03412,0.243364,14.930637,0.254517,2.868831,0.18586,
2020-11-23,1.449172,0.16772,1.58598,13.978864,0.675076,1.660389,3.704655,19.205586,0.13795,0.155236,1.209723,142.237621,0.240458,14.755482,0.252277,2.836645,0.183793,
2020-11-24,1.488724,0.16954,1.589808,14.045683,0.683513,1.656745,3.727014,19.442374,0.139288,0.156471,1.223599,143.989478,0.241859,15.015768,0.252864,2.82881,0.186081,
2020-11-25,1.489813,0.170617,1.59681,14.198298,0.689861,1.659729,3.750065,19.617832,0.140334,0.157628,1.23329,143.643023,0.24423,15.174247,0.255073,2.841805,0.187818,
2020-11-26,1.476119,0.169912,1.597645,14.179023,0.688261,1.665481,3.750051,19.536429,0.140282,0.157322,1.231015,143.587718,0.243938,15.156088,0.254682,2.849114,0.187378,
2020-11-27,1.46614,0.169268,1.589529,14.236035,0.6873,1.651512,3.748377,19.48223,0.140625,0.156417,1.230085,143.840695,0.243101,15.156029,0.253366,2.8567,0.187122,
2020-11-28,1.46614,0.169354,1.589529,14.236036,0.6873,1.651512,3.749481,19.482231,0.140625,0.156408,1.23031,143.840698,0.243101,15.156029,0.253366,2.8567,0.187122,
2020-11-29,1.467832,0.169202,1.593367,14.227172,0.687183,1.651876,3.751813,19.46865,0.140378,0.156331,1.229591,143.815922,0.242937,15.148504,0.253242,2.854764,0.18709,
2020-11-30,1.468312,0.170288,1.60817,14.336,0.688773,1.668804,3.784332,19.567736,0.140687,0.157176,1.234383,142.873059,0.243831,15.248456,0.255293,2.90035,0.187522,
2020-12-01,1.503054,0.172801,1.628664,14.596859,0.705451,1.690617,3.847947,20.036152,0.143048,0.159092,1.258092,145.968553,0.248483,15.641514,0.260469,2.928534,0.192064,
2020-12-02,1.50546,0.171496,1.623425,14.400459,0.703977,1.686595,3.828923,20.015367,0.143325,0.158229,1.254233,144.896706,0.247614,15.618744,0.258519,2.929691,0.191663,
2020-12-03,1.51113,0.172913,1.640699,14.458389,0.712844,1.701825,3.862479,20.156619,0.144258,0.159815,1.268164,145.674205,0.24968,15.817911,0.260956,2.945519,0.194077,
2020-12-04,1.512651,0.173023,1.639856,14.373533,0.712258,1.706505,3.834228,20.203752,0.144289,0.159957,1.263565,144.255155,0.247906,15.834877,0.261172,2.950286,0.193917,
2020-12-05,1.512651,0.173023,1.639856,14.373533,0.712258,1.706505,3.834228,20.203752,0.144289,0.159957,1.263565,144.255155,0.247906,15.834877,0.261172,2.950286,0.193917,
2020-12-06,1.513638,0.172868,1.640182,14.347155,0.712318,1.707644,3.836419,20.204682,0.14452,0.159911,1.263222,144.26803,0.247863,15.829957,0.260967,2.947639,0.193935,
2020-12-07,1.530554,0.17469,1.646889,14.460012,0.720308,1.715344,3.901446,20.403419,0.146656,0.161934,1.278355,146.140679,0.251031,15.982329,0.264426,2.970908,0.196109,
2020-12-08,1.526046,0.173603,1.654355,14.32732,0.717242,1.712548,3.863366,20.339655,0.146161,0.161302,1.272989,145.459672,0.250273,15.932827,0.263479,2.928698,0.195274,
2020-12-09,1.513112,0.172017,1.642062,14.236675,0.710333,1.707891,3.845437,20.166856,0.144715,0.160085,1.263239,143.730382,0.247979,15.853678,0.260131,2.897789,0.193394,
2020-12-10,1.569464,0.176293,1.679214,14.550063,0.730855,1.744823,3.980879,20.741014,0.149608,0.163887,1.300931,146.211361,0.253607,16.329856,0.264113,2.98836,0.198981,
2020-12-11,1.551696,0.175598,1.66991,14.43883,0.725001,1.740851,3.974192,20.530576,0.149247,0.162975,1.290751,144.941079,0.25209,16.216195,0.261994,2.988354,0.197387,
2020-12-12,1.551695,0.175598,1.66991,14.438829,0.725001,1.740851,3.974192,20.530574,0.149247,0.162973,1.290751,144.941068,0.25209,16.216194,0.261994,2.988354,0.197387,
2020-12-13,1.551431,0.175342,1.663197,14.419537,0.724939,1.732247,3.962435,20.520035,0.148084,0.162636,1.290101,144.930296,0.251689,16.182986,0.26146,2.979087,0.197372,
2020-12-14,1.53315,0.173191,1.64155,14.421783,0.717492,1.706702,3.954352,20.320116,0.146549,0.160834,1.275718,143.655205,0.249254,16.0898,0.2594,2.93506,0.195343,
2020-12-15,1.542489,0.17429,1.648715,14.413836,0.722716,1.718386,3.919005,20.400694,0.146272,0.161925,1.282258,144.858518,0.249882,16.227125,0.26052,2.928846,0.196765,
2020-12-16,1.534204,0.174102,1.643335,14.43775,0.722401,1.705183,3.906833,20.346395,0.145655,0.161241,1.280506,144.402142,0.250626,16.23633,0.259737,2.914228,0.19668,
2020-12-17,1.522351,0.174798,1.635803,14.456946,0.726079,1.692912,3.914494,20.384017,0.14551,0.161135,1.287989,142.707834,0.251528,16.350039,0.259371,2.894004,0.197683,
2020-12-18,1.49512,0.173047,1.617901,14.390408,0.7198,1.68282,3.907371,20.248206,0.144939,0.159894,1.277839,142.143206,0.250626,16.21911,0.257072,2.848156,0.195979,
2020-12-19,1.49512,0.173116,1.617901,14.390408,0.719809,1.68282,3.907371,20.248206,0.144928,0.159894,1.277839,142.143206,0.250626,16.219106,0.257072,2.848156,0.195979,
2020-12-20,1.502539,0.173448,1.622686,14.392012,0.719782,1.688786,3.91917,20.262337,0.145906,0.160232,1.278065,142.138993,0.250707,16.255098,0.25777,2.874534,0.195973,
2020-12-21,1.494325,0.172998,1.610054,14.559391,0.716962,1.688239,3.899243,20.171993,0.145117,0.15948,1.275823,141.638513,0.250948,16.220815,0.257442,2.84989,0.195202,
2020-12-22,1.484596,0.172388,1.618253,14.712964,0.711858,1.695058,3.903907,20.083806,0.145032,0.159327,1.267516,140.0681,0.250172,16.133668,0.257599,2.847228,0.193812,
2020-12-23,1.463992,0.170305,1.588471,14.348317,0.704057,1.656643,3.846726,19.848164,0.141965,0.157245,1.251981,136.884593,0.246309,15.978263,0.253101,2.797677,0.191688,
2020-12-24,1.452672,0.170769,1.584824,14.186839,0.704064,1.665732,3.81134,19.873102,0.141322,0.157324,1.249339,137.01849,0.246515,15.959864,0.252342,2.799379,0.191688,
2020-12-25,1.448685,0.170526,1.587779,14.196442,0.70411,1.658091,3.811168,19.83975,0.141159,0.157223,1.249664,137.018976,0.24677,15.88065,0.25224,2.79415,0.191688,
2020-12-26,1.448685,0.170526,1.587779,14.196442,0.70411,1.658091,3.811168,19.83975,0.141159,0.157223,1.249664,137.018976,0.246789,15.88065,0.25224,2.79415,0.191688,
2020-12-27,1.454103,0.170649,1.584802,14.190038,0.704309,1.659206,3.823346,19.860168,0.141516,0.157313,1.250098,137.068557,0.246534,15.997906,0.252355,2.801591,0.191758,
2020-12-28,1.419359,0.169485,1.581288,14.082812,0.700001,1.647643,3.817903,19.777645,0.141669,0.156104,1.245109,135.69913,0.244906,15.978084,0.251475,2.791153,0.190589,
2020-12-29,1.418492,0.169619,1.575102,14.158729,0.704939,1.653035,3.824051,19.874191,0.142137,0.156627,1.251298,137.307548,0.246065,16.127329,0.25227,2.822771,0.191931,
2020-12-30,1.421252,0.169717,1.577982,14.35383,0.707229,1.643655,3.831721,19.874273,0.141387,0.156555,1.252358,136.990561,0.245556,16.201067,0.250541,2.813493,0.192538,
2020-12-31,1.432301,0.170651,1.584508,14.237947,0.707218,1.651302,3.831447,19.87889,0.140644,0.157649,1.252052,136.802955,0.245109,16.188128,0.250086,2.823167,0.192545,
2021-01-01,1.432433,0.171371,1.592269,14.238263,0.707282,1.662304,3.828359,19.879073,0.140827,0.158143,1.252557,136.808134,0.24512,16.389154,0.250289,2.823313,0.192552,
2021-01-02,1.432433,0.171386,1.592269,14.238264,0.707282,1.662304,3.828359,19.879073,0.140826,0.158675,1.252557,136.808139,0.24512,16.389154,0.250289,2.823313,0.192552,
2021-01-03,1.430568,0.169917,1.578234,14.245289,0.706021,1.644631,3.826922,19.840832,0.140693,0.157119,1.248661,136.573124,0.244759,16.228664,0.249783,2.819058,0.192221,
2021-01-04,1.401668,0.166341,1.556545,13.881482,0.693389,1.614639,3.768787,19.46799,0.139058,0.154098,1.218523,132.956972,0.241329,15.988519,0.24617,2.778649,0.188779,
2021-01-05,1.398284,0.166178,1.547951,14.031423,0.694855,1.601804,3.760878,19.432007,0.138871,0.153844,1.21781,131.649944,0.239774,16.041564,0.243959,2.83543,0.189179,
2021-01-06,1.374498,0.165325,1.536162,13.908634,0.691076,1.581974,3.698106,19.392052,0.13823,0.152614,1.213356,131.046713,0.238526,15.974638,0.241096,2.833508,0.18815,
2021-01-07,1.356965,0.163637,1.514383,13.816631,0.678878,1.559337,3.699914,19.194792,0.136261,0.150685,1.195706,131.746092,0.234515,15.697269,0.238143,2.853136,0.184829,
2021-01-08,1.359616,0.163408,1.521392,13.673605,0.677925,1.555084,3.693244,19.185128,0.136053,0.151042,1.193023,131.432456,0.234203,15.703803,0.237656,2.823855,0.18457,
2021-01-09,1.362063,0.163524,1.522325,13.680019,0.678243,1.555122,3.694857,19.194675,0.136122,0.151048,1.193583,131.429787,0.234312,15.715905,0.237959,2.825881,0.184657,
2021-01-10,1.358192,0.163498,1.52086,13.692337,0.677845,1.557584,3.692876,19.18107,0.1361,0.15105,1.19303,131.911752,0.234393,15.713082,0.237952,2.824901,0.184548,
2021-01-11,1.361856,0.162195,1.512534,13.59146,0.669123,1.557098,3.655598,18.985635,0.134831,0.149902,1.180149,131.073097,0.232854,15.541526,0.236666,2.830206,0.182173,
2021-01-12,1.40059,0.166592,1.548899,13.808301,0.690106,1.588629,3.719937,19.498924,0.137514,0.153933,1.210968,136.216783,0.238882,16.057812,0.241804,2.850482,0.187885,
2021-01-13,1.396921,0.167516,1.574771,13.939692,0.693088,1.598757,3.745619,19.599508,0.138338,0.15522,1.22015,139.220765,0.239644,16.143843,0.244013,2.878643,0.188697,
2021-01-14,1.418278,0.170906,1.598165,14.106598,0.706779,1.628,3.793517,19.976172,0.140576,0.15834,1.243985,139.789757,0.243272,16.479383,0.247411,2.899691,0.192415,
2021-01-15,1.411063,0.168407,1.589017,13.886456,0.693922,1.619023,3.740719,19.626494,0.139033,0.156456,1.224519,138.822207,0.24064,16.198174,0.245272,2.876874,0.188925,
2021-01-16,1.412251,0.168293,1.585662,13.886239,0.693911,1.619102,3.740661,19.617688,0.139031,0.156399,1.2245,138.820053,0.240636,16.197699,0.245258,2.876829,0.188922,
2021-01-17,1.410614,0.168308,1.584127,13.899841,0.69402,1.618203,3.746831,19.621114,0.139091,0.156438,1.224671,138.842961,0.240619,16.243884,0.2452,2.874611,0.188953,
2021-01-18,1.412571,0.1682,1.584542,13.987913,0.693545,1.623191,3.716747,19.580741,0.139011,0.156343,1.226593,138.595007,0.240799,16.251947,0.245914,2.865653,0.188822,
2021-01-19,1.396622,0.165843,1.554155,13.784584,0.685522,1.594275,3.668323,19.394511,0.136892,0.153884,1.209569,137.607327,0.237647,16.087627,0.24256,2.797486,0.186637,
2021-01-20,1.399804,0.168066,1.577236,13.879974,0.694075,1.60534,3.704185,19.571006,0.13839,0.156037,1.221348,136.448674,0.238794,16.315472,0.243884,2.819295,0.188961,
2021-01-21,1.377543,0.16542,1.546348,13.826349,0.686427,1.571318,3.6862,19.343615,0.13609,0.153589,1.208159,134.070766,0.23619,16.152014,0.240687,2.794673,0.186885,
2021-01-22,1.356203,0.161848,1.51788,13.766841,0.671837,1.553529,3.653271,18.983553,0.133692,0.150242,1.187723,133.086786,0.232916,15.81264,0.237038,2.771958,0.182912,
2021-01-23,1.356203,0.161921,1.51788,13.766841,0.671837,1.553529,3.653271,18.983553,0.133692,0.150242,1.187723,133.086786,0.232916,15.81264,0.237038,2.771958,0.182912,
2021-01-24,1.357298,0.162005,1.519645,13.770091,0.671843,1.555067,3.654594,18.990572,0.133713,0.150326,1.187863,133.088852,0.232821,15.821945,0.237246,2.769856,0.182915,
2021-01-25,1.354869,0.162407,1.516366,13.770077,0.671788,1.561329,3.678204,18.97924,0.133761,0.150616,1.186468,134.06502,0.233026,15.88309,0.237094,2.783093,0.182899,
2021-01-26,1.372495,0.165598,1.549802,14.021677,0.685843,1.595132,3.734372,19.351642,0.135948,0.153536,1.208915,136.905932,0.237025,16.232806,0.241056,2.813448,0.186724,
2021-01-27,1.367692,0.164165,1.54472,14.022648,0.678513,1.598218,3.745815,19.225756,0.134916,0.152555,1.199913,136.46017,0.236528,16.09303,0.241126,2.818704,0.18473,
2021-01-28,1.34991,0.163291,1.532623,13.994653,0.675022,1.580052,3.720141,19.15569,0.133877,0.151608,1.18964,135.261848,0.235613,16.014667,0.239428,2.792743,0.18378,
2021-01-29,1.339177,0.16315,1.53045,13.905484,0.672436,1.567054,3.769575,19.167067,0.13351,0.150832,1.180762,134.523699,0.233906,15.982987,0.239565,2.77663,0.183075,
2021-01-30,1.339031,0.163024,1.530352,13.903965,0.672362,1.566883,3.769164,19.164974,0.133583,0.150818,1.180412,134.509034,0.233881,15.939213,0.239539,2.776327,0.183055,
2021-01-31,1.339077,0.163003,1.531978,13.892712,0.672431,1.571195,3.746661,19.181797,0.13358,0.15093,1.18113,134.518446,0.234139,15.9515,0.24002,2.781034,0.183068,
2021-02-01,1.324124,0.165118,1.550834,14.000221,0.676099,1.582627,3.745833,19.317747,0.134687,0.1526,1.191452,135.068421,0.236529,16.124408,0.241371,2.775868,0.184067,
2021-02-02,1.340168,0.167175,1.564152,14.211758,0.684138,1.603185,3.75091,19.558435,0.136319,0.15465,1.202874,136.473685,0.238069,16.335022,0.244865,2.787456,0.186261,
2021-02-03,1.337332,0.167955,1.570895,14.180746,0.686125,1.605282,3.773619,19.620202,0.1369,0.155229,1.206696,136.868833,0.238813,16.402503,0.245148,2.792437,0.186801,
2021-02-04,1.315456,0.16662,1.558884,13.916751,0.67679,1.590072,3.760737,19.444869,0.134816,0.154002,1.193087,135.560415,0.236264,16.199536,0.242383,2.763852,0.18426,
2021-02-05,1.313361,0.167377,1.558948,13.899121,0.683883,1.58724,3.739525,19.619976,0.135545,0.154528,1.204066,137.595888,0.237638,16.364261,0.242532,2.762902,0.186192,
2021-02-06,1.313361,0.167399,1.558948,13.899121,0.683883,1.58724,3.739525,19.619976,0.135545,0.154528,1.204066,137.595888,0.237638,16.36426,0.242532,2.763391,0.186192,
2021-02-07,1.314412,0.167382,1.561475,13.895248,0.683832,1.589615,3.746201,19.6214,0.135594,0.154583,1.202846,137.585018,0.237581,16.371801,0.242683,2.779217,0.186177,
2021-02-08,1.320013,0.167477,1.564125,13.856239,0.684514,1.58518,3.750774,19.612219,0.135644,0.154644,1.201468,137.050567,0.237439,16.432427,0.241918,2.770327,0.186362,
2021-02-09,1.313935,0.165919,1.547191,13.747569,0.682905,1.571558,3.736162,19.441003,0.134586,0.153413,1.193821,136.599404,0.236116,16.41043,0.240393,2.737963,0.185925,
2021-02-10,1.309858,0.1653,1.545217,13.719149,0.681891,1.572137,3.717212,19.421939,0.134227,0.153188,1.193626,134.613993,0.235745,16.404901,0.240405,2.736825,0.185649,
2021-02-11,1.309646,0.165841,1.551928,13.727095,0.684428,1.579871,3.721561,19.518419,0.134857,0.153582,1.19664,135.33467,0.236661,16.480202,0.240314,2.725653,0.186334,
2021-02-12,1.310087,0.165993,1.546042,13.715163,0.683963,1.573248,3.712656,19.542468,0.13453,0.153642,1.19597,134.410926,0.236467,16.471562,0.24,2.709244,0.186216,
2021-02-13,1.310112,0.165999,1.546127,13.71542,0.683976,1.573464,3.7127,19.544874,0.134532,0.15364,1.195993,134.41344,0.236471,16.471394,0.240102,2.709293,0.18622,
2021-02-14,1.309841,0.166019,1.545868,13.719708,0.683974,1.575405,3.715024,19.546435,0.134364,0.153591,1.195646,134.410939,0.236269,16.469229,0.239962,2.708986,0.186216,
2021-02-15,1.296505,0.165767,1.542118,13.663333,0.68397,1.562453,3.718999,19.617498,0.133872,0.153524,1.192958,133.940408,0.235405,16.471723,0.239321,2.690521,0.186209,
2021-02-16,1.301013,0.166189,1.543233,13.706677,0.683832,1.571683,3.758214,19.75351,0.133902,0.153831,1.196543,133.787616,0.236353,16.469077,0.240224,2.733206,0.186178,
2021-02-17,1.288637,0.166039,1.538512,13.621694,0.678735,1.570083,3.738076,19.566708,0.133322,0.153426,1.189647,131.793164,0.234763,16.436311,0.238317,2.704604,0.184792,
2021-02-18,1.28501,0.165138,1.532664,13.616979,0.676856,1.560007,3.741164,19.476573,0.131872,0.152408,1.190292,131.021252,0.233674,16.412192,0.237235,2.688084,0.184277,
2021-02-19,1.293767,0.166605,1.537854,13.75476,0.682415,1.572466,3.796491,19.590332,0.132563,0.153316,1.200557,131.658077,0.234384,16.549088,0.23607,2.723453,0.185787,
2021-02-20,1.293767,0.166605,1.537854,13.754761,0.682415,1.572466,3.796492,19.590334,0.132563,0.153312,1.200557,131.658088,0.234384,16.54909,0.23607,2.723453,0.185787,
2021-02-21,1.297622,0.166434,1.537153,13.757414,0.682349,1.571835,3.80148,19.600845,0.132549,0.153223,1.198461,131.648266,0.23435,16.563051,0.236025,2.726389,0.185773,
2021-02-22,1.284322,0.163915,1.5144,13.580041,0.671843,1.55342,3.791575,19.217699,0.129981,0.1504,1.182467,129.316787,0.230713,16.357313,0.231087,2.684396,0.182909,
